# 
{"kP":"3","kD":"0","kI":"0","density":"997","profile":["dive: -2, 0.3, 10.00, 30.00, 0"]}

dive: -2, 0.3, 10.00, 30.00, 0
EX20, 00:00:03, 0.00
EX20, 00:00:04, -0.06
EX20, 00:00:05, -0.06
EX20, 00:00:06, -0.06
EX20, 00:00:07, -0.06
EX20, 00:00:08, -0.06
EX20, 00:00:09, -0.06
EX20, 00:00:10, -0.06
EX20, 00:00:11, -0.06
EX20, 00:00:12, -0.06
EX20, 00:00:13, -0.06
EX20, 00:00:14, -0.06
EX20, 00:00:15, -0.06
EX20, 00:00:16, -0.06
EX20, 00:00:17, -0.06
EX20, 00:00:19, -0.06
EX20, 00:00:20, -0.06
EX20, 00:00:21, -0.06
EX20, 00:00:22, -0.06
EX20, 00:00:23, -0.06
EX20, 00:00:24, -0.06
EX20, 00:00:25, -0.06
EX20, 00:00:26, -0.06
EX20, 00:00:27, -0.06
EX20, 00:00:28, -0.06
EX20, 00:00:29, -0.06
EX20, 00:00:30, -0.06
EX20, 00:00:31, -0.06
EX20, 00:00:32, -0.06
EX20, 00:00:33, -0.06


# profile complete
