# 
{"kP":"0.1","kD":"0","kI":"0","density":"997","profile":["dive: 2, 0.3, 30.00, 60.00"]}

dive: 2, 0.3, 30.00, 60.00
EX20, 00:01:12, -0.01, -0.09
EX20, 00:01:12, -0.01, -0.09
EX20, 00:01:12, -0.01, -0.09
EX20, 00:01:12, -0.01, -0.09
EX20, 00:01:12, -0.01, -0.09
EX20, 00:01:12, -0.01, -0.09
EX20, 00:01:12, -0.01, -0.09
EX20, 00:01:13, -0.01, -0.09
EX20, 00:01:13, -0.01, -0.09
EX20, 00:01:13, -0.00, -0.09
EX20, 00:01:13, -0.00, -0.09
EX20, 00:01:13, -0.00, -0.09
EX20, 00:01:13, -0.00, -0.09
EX20, 00:01:13, -0.00, -0.09
EX20, 00:01:13, -0.00, -0.09
EX20, 00:01:14, -0.01, -0.09
EX20, 00:01:14, -0.01, -0.09
EX20, 00:01:14, -0.01, -0.09
EX20, 00:01:14, -0.01, -0.09
EX20, 00:01:14, -0.01, -0.09
EX20, 00:01:14, -0.01, -0.09
EX20, 00:01:14, -0.01, -0.09
EX20, 00:01:14, -0.01, -0.09
EX20, 00:01:15, -0.01, -0.09
EX20, 00:01:15, -0.01, -0.09
EX20, 00:01:15, -0.01, -0.09
EX20, 00:01:15, -0.01, -0.09

EX20, 00:01:15, -0.00, -0.09
EX20, 00:01:15, -0.00, -0.09
EX20, 00:01:15, -0.00, -0.09
EX20, 00:01:15, -0.00, -0.09
EX20, 00:01:16, -0.00, -0.09
EX20, 00:01:16, -0.00, -0.09
EX20, 00:01:16, -0.00, -0.09
EX20, 00:01:16, -0.00, -0.09
EX20, 00:01:16, -0.00, -0.09
EX20, 00:01:16, -0.00, -0.09
EX20, 00:01:16, -0.00, -0.09
EX20, 00:01:16, -0.00, -0.09
EX20, 00:01:17, -0.00, -0.09
EX20, 00:01:17, -0.00, -0.09
EX20, 00:01:17, -0.00, -0.09
EX20, 00:01:17, -0.00, -0.09
EX20, 00:01:17, -0.00, -0.09
EX20, 00:01:17, -0.00, -0.09
EX20, 00:01:17, -0.01, -0.09
EX20, 00:01:17, -0.01, -0.09
EX20, 00:01:18, -0.01, -0.09
EX20, 00:01:18, -0.01, -0.09
EX20, 00:01:18, -0.01, -0.09
EX20, 00:01:18, -0.01, -0.09
EX20, 00:01:18, -0.01, -0.09
EX20, 00:01:18, -0.01, -0.09
EX20, 00:01:18, -0.01, -0.09
EX20, 00:01:18, -0.01, -0.09
EX20, 00:01:19, -0.01, -0.09
EX20, 00:01:19, -0.01, -0.09
EX20, 00:01:19, -0.01, -0.09
EX20, 00:01:19, -0.01, -0.09
EX20, 00:01:19, -0.01, -0.09
EX20, 00:01:19, -0.01, -0.09

EX20, 00:01:19, -0.01, -0.09
EX20, 00:01:19, -0.01, -0.09
EX20, 00:01:20, -0.01, -0.09
EX20, 00:01:20, -0.01, -0.09
EX20, 00:01:20, -0.01, -0.09
EX20, 00:01:20, -0.01, -0.09
EX20, 00:01:20, -0.01, -0.09
EX20, 00:01:20, -0.01, -0.09
EX20, 00:01:20, -0.01, -0.09
EX20, 00:01:21, -0.00, -0.09
EX20, 00:01:21, -0.00, -0.09
EX20, 00:01:21, -0.00, -0.09
EX20, 00:01:21, -0.00, -0.09
EX20, 00:01:21, -0.00, -0.09
EX20, 00:01:21, -0.00, -0.09
EX20, 00:01:21, -0.01, -0.09
EX20, 00:01:21, -0.01, -0.09
EX20, 00:01:22, -0.01, -0.09
EX20, 00:01:22, -0.01, -0.09
EX20, 00:01:22, -0.01, -0.09
EX20, 00:01:22, -0.01, -0.09
EX20, 00:01:22, -0.00, -0.09
EX20, 00:01:22, -0.00, -0.09
EX20, 00:01:22, -0.00, -0.09
EX20, 00:01:22, -0.00, -0.09
EX20, 00:01:23, -0.00, -0.09
EX20, 00:01:23, -0.00, -0.09
EX20, 00:01:23, -0.00, -0.09
EX20, 00:01:23, -0.00, -0.09
EX20, 00:01:23, -0.00, -0.09
EX20, 00:01:23, -0.00, -0.09
EX20, 00:01:23, -0.00, -0.09
EX20, 00:01:23, -0.00, -0.09
EX20, 00:01:24, -0.00, -0.09

EX20, 00:01:24, -0.00, -0.09
EX20, 00:01:24, -0.00, -0.09
EX20, 00:01:24, -0.00, -0.09
EX20, 00:01:24, -0.00, -0.09
EX20, 00:01:24, -0.00, -0.09
EX20, 00:01:24, -0.00, -0.09
EX20, 00:01:24, -0.00, -0.09
EX20, 00:01:25, -0.00, -0.09
EX20, 00:01:25, -0.00, -0.09
EX20, 00:01:25, -0.00, -0.09
EX20, 00:01:25, -0.00, -0.09
EX20, 00:01:25, -0.00, -0.09
EX20, 00:01:25, -0.00, -0.09
EX20, 00:01:25, -0.00, -0.09
EX20, 00:01:25, -0.00, -0.09
EX20, 00:01:26, -0.00, -0.09
EX20, 00:01:26, -0.00, -0.09
EX20, 00:01:26, -0.01, -0.09
EX20, 00:01:26, -0.01, -0.09
EX20, 00:01:26, -0.01, -0.09
EX20, 00:01:26, -0.01, -0.09
EX20, 00:01:26, -0.01, -0.09
EX20, 00:01:26, -0.01, -0.09
EX20, 00:01:27, -0.01, -0.09
EX20, 00:01:27, -0.01, -0.09
EX20, 00:01:27, -0.01, -0.09
EX20, 00:01:27, -0.01, -0.09
EX20, 00:01:27, -0.01, -0.09
EX20, 00:01:27, -0.01, -0.09
EX20, 00:01:27, -0.01, -0.09
EX20, 00:01:28, -0.01, -0.09
EX20, 00:01:28, -0.01, -0.09
EX20, 00:01:28, -0.01, -0.09
EX20, 00:01:28, -0.01, -0.09

EX20, 00:01:28, -0.01, -0.09
EX20, 00:01:28, -0.00, -0.09
EX20, 00:01:28, -0.00, -0.09
EX20, 00:01:28, -0.00, -0.09
EX20, 00:01:29, -0.00, -0.09
EX20, 00:01:29, -0.00, -0.09
EX20, 00:01:29, -0.00, -0.09
EX20, 00:01:29, -0.01, -0.09
EX20, 00:01:29, -0.01, -0.09
EX20, 00:01:29, -0.01, -0.09
EX20, 00:01:29, -0.01, -0.09
EX20, 00:01:29, -0.01, -0.09
EX20, 00:01:30, -0.01, -0.09
EX20, 00:01:30, -0.00, -0.09
EX20, 00:01:30, -0.00, -0.09
EX20, 00:01:30, -0.00, -0.09
EX20, 00:01:30, -0.00, -0.09
EX20, 00:01:30, -0.00, -0.09
EX20, 00:01:30, -0.00, -0.09
EX20, 00:01:30, -0.01, -0.09
EX20, 00:01:31, -0.01, -0.09
EX20, 00:01:31, -0.01, -0.09
EX20, 00:01:31, -0.01, -0.09
EX20, 00:01:31, -0.01, -0.09
EX20, 00:01:31, -0.01, -0.09
EX20, 00:01:31, -0.01, -0.09
EX20, 00:01:31, -0.01, -0.09
EX20, 00:01:31, -0.01, -0.09
EX20, 00:01:32, -0.01, -0.09
EX20, 00:01:32, -0.01, -0.09
EX20, 00:01:32, -0.01, -0.09
EX20, 00:01:32, -0.01, -0.09
EX20, 00:01:32, -0.01, -0.09
EX20, 00:01:32, -0.01, -0.09

EX20, 00:01:32, -0.01, -0.09
EX20, 00:01:32, -0.01, -0.09
EX20, 00:01:33, -0.01, -0.09
EX20, 00:01:33, -0.01, -0.09
EX20, 00:01:33, -0.01, -0.09
EX20, 00:01:33, -0.01, -0.09
EX20, 00:01:33, -0.01, -0.09
EX20, 00:01:33, -0.01, -0.09
EX20, 00:01:33, -0.01, -0.09
EX20, 00:01:33, -0.01, -0.09
EX20, 00:01:34, -0.01, -0.09
EX20, 00:01:34, -0.01, -0.09
EX20, 00:01:34, -0.01, -0.09
EX20, 00:01:34, -0.01, -0.09
EX20, 00:01:34, -0.01, -0.09
EX20, 00:01:34, -0.00, -0.09
EX20, 00:01:34, -0.00, -0.09
EX20, 00:01:35, -0.00, -0.09
EX20, 00:01:35, -0.00, -0.09
EX20, 00:01:35, -0.00, -0.09
EX20, 00:01:35, -0.00, -0.09
EX20, 00:01:35, -0.00, -0.09
EX20, 00:01:35, -0.00, -0.09
EX20, 00:01:35, -0.00, -0.09
EX20, 00:01:35, -0.00, -0.09
EX20, 00:01:36, -0.00, -0.09
EX20, 00:01:36, -0.00, -0.09
EX20, 00:01:36, -0.01, -0.09
EX20, 00:01:36, -0.01, -0.09
EX20, 00:01:36, -0.01, -0.09
EX20, 00:01:36, -0.01, -0.09
EX20, 00:01:36, -0.01, -0.09
EX20, 00:01:36, -0.01, -0.09
EX20, 00:01:37, -0.01, -0.09

EX20, 00:01:37, -0.01, -0.09
EX20, 00:01:37, -0.01, -0.09
EX20, 00:01:37, -0.01, -0.09
EX20, 00:01:37, -0.01, -0.09
EX20, 00:01:37, -0.01, -0.09
EX20, 00:01:37, -0.01, -0.09
EX20, 00:01:37, -0.01, -0.09
EX20, 00:01:38, -0.01, -0.09
EX20, 00:01:38, -0.01, -0.09
EX20, 00:01:38, -0.01, -0.09
EX20, 00:01:38, -0.01, -0.09
EX20, 00:01:38, -0.00, -0.09
EX20, 00:01:38, -0.00, -0.09
EX20, 00:01:38, -0.00, -0.09
EX20, 00:01:38, -0.00, -0.09
EX20, 00:01:39, -0.00, -0.09
EX20, 00:01:39, -0.00, -0.09
EX20, 00:01:39, -0.01, -0.09
EX20, 00:01:39, -0.01, -0.09
EX20, 00:01:39, -0.01, -0.09
EX20, 00:01:39, -0.01, -0.09
EX20, 00:01:39, -0.01, -0.09
EX20, 00:01:40, -0.01, -0.09
EX20, 00:01:40, -0.01, -0.09
EX20, 00:01:40, -0.01, -0.09
EX20, 00:01:40, -0.01, -0.09
EX20, 00:01:40, -0.01, -0.09
EX20, 00:01:40, -0.01, -0.09
EX20, 00:01:40, -0.01, -0.09
EX20, 00:01:40, -0.00, -0.09
EX20, 00:01:41, -0.00, -0.09
EX20, 00:01:41, -0.00, -0.09
EX20, 00:01:41, -0.00, -0.09
EX20, 00:01:41, -0.00, -0.09

EX20, 00:01:41, -0.00, -0.09
EX20, 00:01:41, -0.00, -0.09
EX20, 00:01:41, -0.01, -0.09
EX20, 00:01:41, -0.01, -0.09
EX20, 00:01:42, -0.01, -0.09
EX20, 00:01:42, -0.01, -0.09
EX20, 00:01:42, -0.01, -0.09
EX20, 00:01:42, -0.01, -0.09
EX20, 00:01:42, -0.00, -0.09
EX20, 00:01:42, -0.00, -0.09
EX20, 00:01:42, -0.00, -0.09
EX20, 00:01:42, -0.00, -0.09
EX20, 00:01:43, -0.00, -0.09
EX20, 00:01:43, -0.00, -0.09
EX20, 00:01:43, -0.01, -0.09
EX20, 00:01:43, -0.01, -0.09
EX20, 00:01:43, -0.01, -0.09
EX20, 00:01:43, -0.01, -0.09
EX20, 00:01:43, -0.01, -0.09
EX20, 00:01:43, -0.01, -0.09
EX20, 00:01:44, -0.01, -0.09
EX20, 00:01:44, -0.01, -0.09
EX20, 00:01:44, -0.01, -0.09
EX20, 00:01:44, -0.01, -0.09
EX20, 00:01:44, -0.01, -0.09
EX20, 00:01:44, -0.01, -0.09
EX20, 00:01:44, -0.00, -0.09
EX20, 00:01:44, -0.00, -0.09
EX20, 00:01:45, -0.00, -0.09
EX20, 00:01:45, -0.00, -0.09
EX20, 00:01:45, -0.00, -0.09
EX20, 00:01:45, -0.00, -0.09
EX20, 00:01:45, -0.00, -0.09
EX20, 00:01:45, -0.00, -0.09

EX20, 00:01:45, -0.00, -0.09
EX20, 00:01:45, -0.00, -0.09
EX20, 00:01:46, -0.00, -0.09
EX20, 00:01:46, -0.00, -0.09
EX20, 00:01:46, -0.01, -0.09
EX20, 00:01:46, -0.01, -0.09
EX20, 00:01:46, -0.01, -0.09
EX20, 00:01:46, -0.01, -0.09
EX20, 00:01:46, -0.01, -0.09
EX20, 00:01:46, -0.01, -0.09
EX20, 00:01:47, -0.00, -0.09
EX20, 00:01:47, -0.00, -0.09
EX20, 00:01:47, -0.00, -0.09
EX20, 00:01:47, -0.00, -0.09
EX20, 00:01:47, -0.00, -0.09
EX20, 00:01:47, -0.00, -0.09
EX20, 00:01:47, -0.00, -0.09
EX20, 00:01:48, -0.00, -0.09
EX20, 00:01:48, -0.00, -0.09
EX20, 00:01:48, -0.00, -0.09
EX20, 00:01:48, -0.00, -0.09
EX20, 00:01:48, -0.00, -0.09
EX20, 00:01:48, -0.01, -0.09
EX20, 00:01:48, -0.01, -0.09
EX20, 00:01:48, -0.01, -0.09
EX20, 00:01:49, -0.01, -0.09
EX20, 00:01:49, -0.01, -0.09
EX20, 00:01:49, -0.01, -0.09
EX20, 00:01:49, -0.00, -0.09
EX20, 00:01:49, -0.00, -0.09
EX20, 00:01:49, -0.00, -0.09
EX20, 00:01:49, -0.00, -0.09
EX20, 00:01:49, -0.00, -0.09
EX20, 00:01:50, -0.00, -0.09

EX20, 00:01:50, -0.01, -0.09
EX20, 00:01:50, -0.01, -0.09
EX20, 00:01:50, -0.01, -0.09
EX20, 00:01:50, -0.01, -0.09
EX20, 00:01:50, -0.01, -0.09
EX20, 00:01:50, -0.01, -0.09
EX20, 00:01:50, -0.00, -0.09
EX20, 00:01:51, -0.00, -0.09
EX20, 00:01:51, -0.00, -0.09
EX20, 00:01:51, -0.00, -0.09
EX20, 00:01:51, -0.00, -0.09
EX20, 00:01:51, -0.00, -0.09
EX20, 00:01:51, -0.01, -0.09
EX20, 00:01:51, -0.01, -0.09
EX20, 00:01:51, -0.01, -0.09
EX20, 00:01:52, -0.01, -0.09
EX20, 00:01:52, -0.01, -0.09
EX20, 00:01:52, -0.01, -0.09
EX20, 00:01:52, -0.01, -0.09
EX20, 00:01:52, -0.01, -0.09
EX20, 00:01:52, -0.01, -0.09
EX20, 00:01:52, -0.01, -0.09
EX20, 00:01:52, -0.01, -0.09
EX20, 00:01:53, -0.01, -0.09
EX20, 00:01:53, -0.00, -0.09
EX20, 00:01:53, -0.00, -0.09
EX20, 00:01:53, -0.00, -0.09
EX20, 00:01:53, -0.00, -0.09
EX20, 00:01:53, -0.00, -0.09
EX20, 00:01:53, -0.00, -0.09
EX20, 00:01:53, -0.01, -0.09


# profile complete
